File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11569_20160812/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-16.849066	-3.072957	/Volumes/Phillips/P5/subj/11569_20160812/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-12.749085	/Volumes/Phillips/P5/subj/11569_20160812/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-6.624325	-1.114010	7.542540	-7.935698	-2.213900	-12.191497
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11572_20160819/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	22.092765	1.968729	/Volumes/Phillips/P5/subj/11572_20160819/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-7.675783	/Volumes/Phillips/P5/subj/11572_20160819/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-2.535655	-0.853134	-0.430109	0.733405	-12.125562	7.635335
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11566_20161230/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	4.350639	1.593488	/Volumes/Phillips/P5/subj/11566_20161230/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-12.353268	/Volumes/Phillips/P5/subj/11566_20161230/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-3.880854	0.704053	1.692936	-11.248892	-6.746875	-10.465756
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11583_20161209/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	24.870970	-1.612571	/Volumes/Phillips/P5/subj/11583_20161209/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-29.650945	/Volumes/Phillips/P5/subj/11583_20161209/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	14.383881	1.940977	15.051338	-1.498523	-24.561819	-1.811300
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11584_20161122/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	4.512378	-0.519598	/Volumes/Phillips/P5/subj/11584_20161122/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	41.646616	/Volumes/Phillips/P5/subj/11584_20161122/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	24.637698	1.400803	1.252395	3.937976	29.339315	4.086432
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11585_20161203/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	8.284984	3.219286	/Volumes/Phillips/P5/subj/11585_20161203/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	1.233409	/Volumes/Phillips/P5/subj/11585_20161203/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	7.570022	5.730942	2.418819	-7.366024	4.309486	2.884660
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11586_20161206/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	31.550901	5.786075	/Volumes/Phillips/P5/subj/11586_20161206/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-2.647623	/Volumes/Phillips/P5/subj/11586_20161206/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	24.079034	3.119604	-6.704188	2.043617	38.181657	-8.994898
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11587_20161207/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	0.539465	-2.505203	/Volumes/Phillips/P5/subj/11587_20161207/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	3.829015	/Volumes/Phillips/P5/subj/11587_20161207/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-5.144271	3.104739	8.074126	4.079517	7.384448	7.199954
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11588_20161209/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	12.407084	0.000000	/Volumes/Phillips/P5/subj/11588_20161209/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	9.496757	/Volumes/Phillips/P5/subj/11588_20161209/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	3.710872	0.884271	-8.223621	1.211857	13.280832	10.166076
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11596_20170125/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	16.381663	1.657417	/Volumes/Phillips/P5/subj/11596_20170125/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	6.921886	/Volumes/Phillips/P5/subj/11596_20170125/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-14.872105	2.237769	-2.955255	-12.057627	-11.932551	-20.255217
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11598_20170208/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-11.509610	4.056986	/Volumes/Phillips/P5/subj/11598_20170208/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	-3.002246	/Volumes/Phillips/P5/subj/11598_20170208/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	0.742325	-0.962442	9.287746	-2.907312	9.333800	-4.112318
File	Sub-brick	Mean_1  	Mean_2  	File	Sub-brick	Mean_1  	File	Sub-brick	Mean_1  	Mean_2  	Mean_3  	Mean_4  	Mean_5  	Mean_6  
/Volumes/Phillips/P5/subj/11601_20170221/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	58.917229	7.397459	/Volumes/Phillips/P5/subj/11601_20170221/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	29.487580	/Volumes/Phillips/P5/subj/11601_20170221/contrasts/Att/bycond_stats+tlrc.[7]	0[Flexible#]	6.376654	7.354272	1.567300	8.983781	18.828924	4.565031
